Ticker,Type,Contract_Name,Last_Trade_Date,Strike,Last_Price,Bid,Ask,Change,Pct_Change,Volume,Open_Interest,Implied_Volatility,Ticker_Price,Avg_Price,Likely_Price,Profit_Pct,Flag
SHW,Call,SHW210319C00690000,2021-02-11 3:39PM EST,690.0,39.15,38.1,41.5,0.0,-,1,65,26.80%,721.05,39.8,39.15,0.0542958185978781,no
SHW,Call,SHW210319C00700000,2021-02-12 2:26PM EST,700.0,38.2,32.2,35.2,5.9,+18.27%,7,66,27.19%,721.05,33.7,33.7,0.046737396851813336,no
SHW,Call,SHW210319C00710000,2021-02-11 3:19PM EST,710.0,27.5,25.2,28.6,-0.15,-0.54%,10,106,26.39%,721.05,26.9,26.9,0.03730670549892518,no
SHW,Call,SHW210319C00720000,2021-02-12 2:09PM EST,720.0,24.7,21.4,23.2,3.12,+14.46%,11,240,26.23%,721.05,22.3,22.3,0.030927120171971433,no
SHW,Call,SHW210319C00730000,2021-02-12 2:39PM EST,730.0,18.49,16.4,18.0,1.89,+11.39%,22,87,25.50%,721.05,17.2,17.2,0.02385410165730532,yes
SHW,Call,SHW210319C00740000,2021-02-11 1:28PM EST,740.0,11.81,10.3,13.3,0.0,-,8,257,24.49%,721.05,11.8,11.8,0.01636502323001179,no
SHW,Call,SHW210319C00750000,2021-02-12 3:20PM EST,750.0,9.5,9.1,10.3,0.5,+5.56%,8,110,24.70%,721.05,9.7,9.5,0.013175230566534916,no
SHW,Call,SHW210319C00760000,2021-02-12 1:26PM EST,760.0,7.4,6.4,7.8,1.17,+18.78%,46,94,24.78%,721.05,7.1,7.1,0.009846751265515569,no
SHW,Call,SHW210319C00770000,2021-02-12 1:26PM EST,770.0,4.5,3.5,4.9,-0.1,-2.17%,102,43,23.32%,721.05,4.2,4.2,0.0058248387767838574,no
SHW,Call,SHW210319C00780000,2021-02-12 3:19PM EST,780.0,3.56,2.95,3.4,1.16,+48.33%,2,93,23.19%,721.05,3.175,3.175,0.004403300741973511,no
SHW,Call,SHW210319C00790000,2021-02-12 11:57AM EST,790.0,2.75,2.1,2.3,0.85,+44.74%,11,18,23.07%,721.05,2.2,2.2,0.003051106025934402,no
SHW,Call,SHW210319C00800000,2021-02-12 3:28PM EST,800.0,1.25,0.9,1.6,-0.15,-10.71%,14,323,23.23%,721.05,1.25,1.25,0.0017335829692809099,no
SHW,Call,SHW210319C00810000,2021-02-03 10:14AM EST,810.0,1.55,0.2,1.2,0.0,-,7,9,23.82%,721.05,0.7,0.7,0.0009708064627973094,no
SHW,Call,SHW210319C00820000,2021-02-09 3:07PM EST,820.0,0.74,0.25,1.3,0.0,-,7,113,26.18%,721.05,0.775,0.74,0.0010262811178142989,no
SHW,Call,SHW210319C00830000,2021-02-03 9:59AM EST,830.0,1.0,0.05,1.05,0.0,-,2,5,26.96%,721.05,0.55,0.55,0.0007627765064836005,no
SHW,Call,SHW210319C00840000,2021-02-11 3:30PM EST,840.0,0.3,0.0,1.0,0.0,-,10,526,28.52%,721.05,0.5,0.3,0.00041605991262741833,no
SHW,Call,SHW210319C00850000,2021-02-10 11:15AM EST,850.0,0.39,0.0,0.95,0.0,-,1,13,30.01%,721.05,0.475,0.39,0.0005408778864156441,no
SHW,Call,SHW210319C00860000,2021-02-05 12:21PM EST,860.0,0.17,0.0,0.85,0.0,-,1,36,31.12%,721.05,0.425,0.17,0.00023576728382220376,no
SHW,Call,SHW210319C00880000,2021-01-20 9:38AM EST,880.0,0.45,0.0,0.8,0.0,-,1,32,34.06%,721.05,0.4,0.4,0.0005547465501698911,no
SHW,Call,SHW210319C00890000,2021-01-22 10:18AM EST,890.0,0.4,0.0,0.8,0.0,-,1,1,35.63%,721.05,0.4,0.4,0.0005547465501698911,no
SHW,Call,SHW210319C00900000,2021-01-25 12:42PM EST,900.0,0.35,0.0,0.8,0.0,-,2,91,37.18%,721.05,0.4,0.35,0.0004854032313986547,no
SHW,Call,SHW210319C00920000,2021-01-28 12:09PM EST,920.0,0.1,0.0,0.25,0.0,-,1,45,34.20%,721.05,0.125,0.1,0.00013868663754247281,no
SHW,Call,SHW210319C00940000,2021-02-05 1:02PM EST,940.0,0.25,0.0,0.35,0.0,-,40,70,38.38%,721.05,0.175,0.175,0.00024270161569932736,no
SHW,Call,SHW210319C00960000,2021-02-02 9:40AM EST,960.0,0.01,0.0,0.75,0.0,-,2,104,45.48%,721.05,0.375,0.01,1.3868663754247281e-05,no
SHW,Call,SHW210319C01000000,2020-09-03 10:53AM EST,1000.0,1.4,0.4,0.95,0.0,-,7,13,50.07%,721.05,0.675,0.675,0.0009361348034116914,no
SHW,Call,SHW210319C01020000,2020-11-18 3:36PM EST,1020.0,0.05,0.0,3.0,0.0,-,1,52,59.31%,721.05,1.5,0.05,6.934331877123641e-05,no
SHW,Call,SHW210319C01040000,2020-12-01 9:30AM EST,1040.0,0.25,0.0,0.7,0.0,-,1,14,50.59%,721.05,0.35,0.25,0.000346716593856182,no
SHW,Put,SHW210319P00300000,2020-10-01 12:33PM EST,300.0,0.65,0.25,0.55,0.0,-,1,1,119.63%,721.05,0.4,0.4,0.0013333333333333335,no
SHW,Put,SHW210319P00310000,2020-08-23 11:01PM EST,310.0,1.81,0.0,0.0,0.0,-,-,0,50.00%,721.05,0.0,0.0,0.0,no
SHW,Put,SHW210319P00340000,2020-08-23 11:01PM EST,340.0,2.57,0.0,0.0,0.0,-,-,0,50.00%,721.05,0.0,0.0,0.0,no
SHW,Put,SHW210319P00350000,2020-07-31 12:43PM EST,350.0,5.32,0.6,4.4,0.0,-,1,1,130.57%,721.05,2.5,2.5,0.0071428571428571435,no
SHW,Put,SHW210319P00380000,2020-08-03 12:16PM EST,380.0,6.0,1.1,5.6,0.0,-,1,2,123.85%,721.05,3.35,3.35,0.00881578947368421,no
SHW,Put,SHW210319P00390000,2021-01-27 9:30AM EST,390.0,0.1,0.0,0.75,0.0,-,2,132,85.40%,721.05,0.375,0.1,0.0002564102564102564,no
SHW,Put,SHW210319P00410000,2020-08-26 10:01AM EST,410.0,4.2,3.3,4.0,0.0,-,3,3,112.89%,721.05,3.65,3.65,0.008902439024390243,no
SHW,Put,SHW210319P00420000,2020-12-17 9:30AM EST,420.0,0.6,0.0,0.4,0.0,-,-,21,70.51%,721.05,0.2,0.2,0.0004761904761904762,no
SHW,Put,SHW210319P00430000,2020-08-04 2:07PM EST,430.0,9.2,3.5,8.6,0.0,-,-,1,116.84%,721.05,6.05,6.05,0.014069767441860464,no
SHW,Put,SHW210319P00440000,2020-08-05 9:57AM EST,440.0,9.6,5.3,9.5,0.0,-,-,1,118.10%,721.05,7.4,7.4,0.01681818181818182,no
SHW,Put,SHW210319P00450000,2021-01-19 9:35AM EST,450.0,0.3,0.0,0.75,0.0,-,1,12,67.09%,721.05,0.375,0.3,0.0006666666666666666,no
SHW,Put,SHW210319P00460000,2020-12-01 10:26AM EST,460.0,0.8,0.15,0.95,0.0,-,1,27,67.58%,721.05,0.5499999999999999,0.5499999999999999,0.0011956521739130436,no
SHW,Put,SHW210319P00470000,2020-12-24 10:37AM EST,470.0,0.7,0.3,0.95,0.0,-,3,6,65.85%,721.05,0.625,0.625,0.0013297872340425534,no
SHW,Put,SHW210319P00480000,2020-12-21 10:18AM EST,480.0,1.0,0.1,0.55,0.0,-,1,10,57.67%,721.05,0.325,0.325,0.0006770833333333334,no
SHW,Put,SHW210319P00490000,2020-12-21 3:08PM EST,490.0,1.0,0.15,0.6,0.0,-,10,11,56.06%,721.05,0.375,0.375,0.0007653061224489796,no
SHW,Put,SHW210319P00500000,2021-01-20 11:47AM EST,500.0,0.47,0.0,0.85,0.0,-,1,17,54.35%,721.05,0.425,0.425,0.00085,no
SHW,Put,SHW210319P00510000,2021-02-08 3:09PM EST,510.0,0.3,0.0,0.85,0.0,-,1,16,51.71%,721.05,0.425,0.3,0.000588235294117647,no
SHW,Put,SHW210319P00520000,2020-12-21 10:49AM EST,520.0,1.9,0.45,0.85,0.0,-,2,10,52.20%,721.05,0.65,0.65,0.00125,no
SHW,Put,SHW210319P00530000,2021-02-10 11:15AM EST,530.0,0.44,0.0,1.0,0.0,-,1,11,53.00%,721.05,0.5,0.44,0.000830188679245283,no
SHW,Put,SHW210319P00540000,2021-02-11 10:31AM EST,540.0,0.45,0.0,1.05,0.0,-,6,14,50.64%,721.05,0.525,0.45,0.0008333333333333334,no
SHW,Put,SHW210319P00550000,2021-02-12 3:19PM EST,550.0,0.54,0.0,1.1,-2.02,-78.91%,3,18,48.25%,721.05,0.55,0.54,0.0009818181818181818,no
SHW,Put,SHW210319P00560000,2021-02-10 2:13PM EST,560.0,0.75,0.2,1.2,0.0,-,1,56,46.22%,721.05,0.7,0.7,0.00125,no
SHW,Put,SHW210319P00570000,2021-02-11 12:29PM EST,570.0,0.8,0.35,1.35,0.0,-,9,39,44.43%,721.05,0.8500000000000001,0.8,0.0014035087719298249,no
SHW,Put,SHW210319P00580000,2021-02-02 2:31PM EST,580.0,1.58,0.5,1.5,0.0,-,10,19,42.52%,721.05,1.0,1.0,0.0017241379310344827,no
SHW,Put,SHW210319P00590000,2021-02-03 10:24AM EST,590.0,1.9,0.7,1.65,0.0,-,1,146,40.52%,721.05,1.1749999999999998,1.1749999999999998,0.0019915254237288134,no
SHW,Put,SHW210319P00600000,2021-02-10 11:15AM EST,600.0,2.05,1.0,1.9,0.0,-,1,144,38.86%,721.05,1.45,1.45,0.0024166666666666672,no
SHW,Put,SHW210319P00610000,2021-02-11 10:55AM EST,610.0,1.75,1.6,1.85,0.0,-,1,30,35.82%,721.05,1.725,1.725,0.0028278688524590164,no
SHW,Put,SHW210319P00620000,2021-02-12 10:43AM EST,620.0,2.1,1.6,2.25,-0.7,-25.00%,2,61,34.52%,721.05,1.925,1.925,0.003104838709677419,no
SHW,Put,SHW210319P00630000,2021-02-12 3:19PM EST,630.0,2.55,2.35,2.75,-0.66,-20.56%,3,186,33.25%,721.05,2.55,2.55,0.004047619047619047,no
SHW,Put,SHW210319P00640000,2021-02-12 3:28PM EST,640.0,3.67,2.55,3.5,-0.43,-10.49%,17,122,32.32%,721.05,3.025,3.025,0.0047265625,no
SHW,Put,SHW210319P00650000,2021-02-12 3:19PM EST,650.0,4.05,3.5,4.5,-0.95,-19.00%,16,207,31.53%,721.05,4.0,4.0,0.006153846153846154,no
SHW,Put,SHW210319P00660000,2021-02-12 3:19PM EST,660.0,5.13,4.7,6.5,-1.12,-17.92%,14,71,32.14%,721.05,5.6,5.13,0.007772727272727272,no
SHW,Put,SHW210319P00670000,2021-02-12 2:11PM EST,670.0,6.22,6.3,7.3,-1.44,-18.80%,17,163,29.92%,721.05,6.8,6.22,0.009283582089552241,no
SHW,Put,SHW210319P00680000,2021-02-12 11:48AM EST,680.0,7.89,8.1,9.1,-3.29,-29.43%,1,115,28.95%,721.05,8.6,7.89,0.011602941176470587,no
SHW,Put,SHW210319P00690000,2021-02-12 3:37PM EST,690.0,11.5,9.4,11.8,-2.62,-18.56%,2,68,28.64%,721.05,10.6,10.6,0.015362318840579713,no
SHW,Put,SHW210319P00700000,2021-02-12 1:12PM EST,700.0,13.22,12.5,15.4,-5.18,-28.15%,4,80,28.76%,721.05,13.95,13.22,0.018885714285714287,no
SHW,Put,SHW210319P00710000,2021-02-12 3:49PM EST,710.0,17.3,16.0,19.2,-2.99,-14.74%,1,119,28.35%,721.05,17.6,17.3,0.02436619718309859,no
SHW,Put,SHW210319P00720000,2021-02-12 3:17PM EST,720.0,22.2,21.8,23.6,-0.2,-0.89%,12,58,27.92%,721.05,22.700000000000006,22.2,0.03083333333333333,yes
SHW,Put,SHW210319P00730000,2021-02-08 12:17PM EST,730.0,25.82,25.2,28.2,0.0,-,1,11,26.96%,721.05,26.7,25.82,0.03536986301369864,no
SHW,Put,SHW210319P00740000,2021-02-09 3:48PM EST,740.0,40.5,32.2,33.9,0.0,-,7,45,26.49%,721.05,33.05,33.05,0.044662162162162164,no
SHW,Put,SHW210319P00750000,2021-02-12 1:36PM EST,750.0,38.09,38.2,41.3,-6.32,-14.23%,2,21,27.34%,721.05,39.75,38.09,0.050786666666666674,no
SHW,Put,SHW210319P00760000,2021-01-28 10:42AM EST,760.0,69.5,45.2,48.2,0.0,-,10,15,26.85%,721.05,46.7,46.7,0.061447368421052626,no
SHW,Put,SHW210319P00770000,2021-01-28 10:42AM EST,770.0,78.0,54.2,55.9,0.0,-,1,3,26.69%,721.05,55.05,55.05,0.07149350649350647,no
SHW,Put,SHW210319P00780000,2021-01-29 3:01PM EST,780.0,66.7,60.7,64.6,-25.4,-27.58%,5,12,27.48%,721.05,62.65,62.65,0.08032051282051282,no
SHW,Put,SHW210319P00790000,2021-02-05 11:43AM EST,790.0,72.5,71.6,74.9,0.0,-,2,4,30.77%,721.05,73.25,72.5,0.09177215189873418,no
SHW,Put,SHW210319P00800000,2021-02-08 1:53PM EST,800.0,78.1,79.5,82.5,0.0,-,1,1,28.50%,721.05,81.0,78.1,0.097625,no
SHW,Put,SHW210319P00870000,2021-01-27 1:33PM EST,870.0,153.0,148.1,153.1,0.0,-,1,1,45.35%,721.05,150.6,150.6,0.17310344827586208,no
SHW,Put,SHW210319P00890000,2021-01-27 1:33PM EST,890.0,172.8,168.1,173.1,0.0,-,1,1,49.30%,721.05,170.6,170.6,0.19168539325842696,no
APD,Call,APD210319C00145000,2020-12-31 3:43PM EST,145.0,127.0,118.5,127.0,0.0,-,1,1,179.26%,260.55,122.75,122.75,0.4711187871809634,no
APD,Call,APD210319C00150000,2021-02-08 10:08AM EST,150.0,103.0,108.6,113.5,0.0,-,79,189,93.02%,260.55,111.05,103.0,0.3953175973901362,no
APD,Call,APD210319C00185000,2021-01-15 10:44AM EST,185.0,98.2,71.5,80.9,0.0,-,1,1,64.28%,260.55,76.2,76.2,0.29245826137017844,no
APD,Call,APD210319C00190000,2020-12-21 10:47AM EST,190.0,69.65,87.3,95.6,0.0,-,-,0,182.01%,260.55,91.45,69.65,0.2673191326041067,no
APD,Call,APD210319C00200000,2021-01-19 3:50PM EST,200.0,85.55,56.4,65.8,0.0,-,1,1,50.12%,260.55,61.1,61.1,0.23450393398579925,no
APD,Call,APD210319C00210000,2020-11-19 2:08PM EST,210.0,63.0,57.6,62.5,0.0,-,2,2,99.08%,260.55,60.05,60.05,0.23047399731337556,no
APD,Call,APD210319C00220000,2021-02-05 12:15PM EST,220.0,34.38,40.2,43.9,0.0,-,2,8,56.15%,260.55,42.05,34.38,0.13195164075993093,no
APD,Call,APD210319C00230000,2021-02-09 9:54AM EST,230.0,27.5,31.0,34.5,0.0,-,13,10,48.82%,260.55,32.75,27.5,0.10554596046824026,no
APD,Call,APD210319C00240000,2021-02-12 1:36PM EST,240.0,22.7,21.8,24.7,5.8,+34.32%,6,14,38.86%,260.55,23.25,22.7,0.08712339282287468,no
APD,Call,APD210319C00250000,2021-02-12 10:09AM EST,250.0,15.15,13.8,16.2,1.75,+13.06%,3,92,32.86%,260.55,15.0,15.0,0.057570523891767415,no
APD,Call,APD210319C00260000,2021-02-12 3:55PM EST,260.0,9.2,8.8,9.4,1.2,+15.00%,89,639,29.22%,260.55,9.1,9.1,0.034926117827672236,no
APD,Call,APD210319C00270000,2021-02-12 3:55PM EST,270.0,5.0,4.8,5.6,0.67,+15.47%,134,470,30.16%,260.55,5.199999999999998,5.0,0.019190174630589137,yes
APD,Call,APD210319C00280000,2021-02-12 3:55PM EST,280.0,2.5,2.45,2.85,0.3,+13.64%,28,573,29.63%,260.55,2.6500000000000004,2.5,0.009595087315294569,no
APD,Call,APD210319C00290000,2021-02-12 3:37PM EST,290.0,1.4,1.3,1.65,0.29,+26.13%,63,529,31.32%,260.55,1.475,1.4,0.005373248896564957,no
APD,Call,APD210319C00300000,2021-02-12 2:59PM EST,300.0,0.7,0.7,0.8,0.11,+18.64%,91,1277,31.54%,260.55,0.75,0.7,0.0026866244482824787,no
APD,Call,APD210319C00310000,2021-02-12 2:58PM EST,310.0,0.45,0.4,0.6,0.05,+12.50%,17,880,34.84%,260.55,0.5,0.45,0.0017271157167530224,no
APD,Call,APD210319C00320000,2021-02-08 2:53PM EST,320.0,0.25,0.2,0.6,0.0,-,19,743,39.75%,260.55,0.4,0.25,0.0009595087315294569,no
APD,Call,APD210319C00330000,2021-02-08 1:38PM EST,330.0,0.55,0.1,0.55,0.35,+175.00%,2,175,43.68%,260.55,0.325,0.325,0.001247361350988294,no
APD,Call,APD210319C00340000,2021-02-08 9:30AM EST,340.0,0.14,0.0,0.15,0.0,-,1,156,39.36%,260.55,0.075,0.075,0.00028785261945883704,no
APD,Call,APD210319C00350000,2021-01-26 10:29AM EST,350.0,0.25,0.0,0.25,0.0,-,2,61,46.09%,260.55,0.125,0.125,0.0004797543657647285,no
APD,Call,APD210319C00360000,2021-02-04 3:20PM EST,360.0,0.05,0.0,2.85,0.0,-,1,37,67.11%,260.55,1.425,0.05,0.0001919017463058914,no
APD,Call,APD210319C00370000,2021-01-22 1:29PM EST,370.0,0.15,0.0,5.0,0.0,-,3,57,80.81%,260.55,2.5,0.15,0.0005757052389176741,no
APD,Call,APD210319C00380000,2020-12-11 10:04AM EST,380.0,0.2,0.05,0.25,0.0,-,1,18,53.03%,260.55,0.15,0.15,0.0005757052389176741,no
APD,Call,APD210319C00390000,2020-11-03 11:37AM EST,390.0,0.76,0.0,0.25,0.0,-,2,9,54.88%,260.55,0.125,0.125,0.0004797543657647285,no
APD,Call,APD210319C00400000,2020-12-14 9:38AM EST,400.0,0.2,0.0,0.15,0.0,-,2,57,54.69%,260.55,0.075,0.075,0.00028785261945883704,no
APD,Call,APD210319C00410000,2020-08-23 11:14PM EST,410.0,0.95,0.0,0.0,0.0,-,-,0,25.00%,260.55,0.0,0.0,0.0,no
APD,Call,APD210319C00420000,2020-09-02 2:36PM EST,420.0,2.0,0.4,1.05,0.0,-,2,4,80.47%,260.55,0.7250000000000001,0.7250000000000001,0.002782575321435425,no
APD,Call,APD210319C00440000,2020-10-08 9:05AM EST,440.0,0.35,0.0,0.95,0.0,-,1,2,81.40%,260.55,0.475,0.35,0.0013433122241412394,no
APD,Call,APD210319C00470000,2021-01-11 3:33PM EST,470.0,0.07,0.0,0.1,0.0,-,95,96,69.34%,260.55,0.05,0.05,0.0001919017463058914,no
APD,Put,APD210319P00150000,2020-08-27 11:57AM EST,150.0,1.25,0.7,1.05,0.0,-,-,3,102.39%,260.55,0.875,0.875,0.0058333333333333345,no
APD,Put,APD210319P00155000,2021-01-19 12:07AM EST,155.0,0.15,0.0,0.0,0.0,-,-,0,25.00%,260.55,0.0,0.0,0.0,no
APD,Put,APD210319P00165000,2020-12-17 2:27PM EST,165.0,0.15,0.0,1.05,0.0,-,2,6,79.39%,260.55,0.525,0.15,0.0009090909090909092,no
APD,Put,APD210319P00170000,2021-01-20 1:43PM EST,170.0,0.1,0.0,9.7,0.0,-,1,0,123.90%,260.55,4.85,0.1,0.0005882352941176471,no
APD,Put,APD210319P00175000,2020-12-31 10:56AM EST,175.0,0.15,0.0,3.2,0.0,-,11,502,87.65%,260.55,1.6,0.15,0.0008571428571428571,no
APD,Put,APD210319P00180000,2021-02-08 3:09PM EST,180.0,0.4,0.0,3.7,0.0,-,1,6,85.35%,260.55,1.85,0.4,0.0022222222222222227,no
APD,Put,APD210319P00185000,2020-09-24 2:56PM EST,185.0,2.3,0.8,1.2,0.0,-,-,3,69.95%,260.55,1.0,1.0,0.005405405405405407,no
APD,Put,APD210319P00190000,2021-01-11 3:01PM EST,190.0,0.2,0.0,1.0,0.0,-,1,5,57.25%,260.55,0.5,0.2,0.0010526315789473684,no
APD,Put,APD210319P00195000,2020-12-18 3:56PM EST,195.0,0.95,0.05,0.25,0.0,-,14,16,47.46%,260.55,0.15,0.15,0.0007692307692307692,no
APD,Put,APD210319P00200000,2021-02-05 3:21PM EST,200.0,0.4,0.0,0.6,0.0,-,1,25,50.98%,260.55,0.3,0.3,0.0015,no
APD,Put,APD210319P00210000,2021-02-09 2:33PM EST,210.0,0.49,0.3,0.7,0.03,+6.52%,2,40,44.43%,260.55,0.5,0.49,0.0023333333333333327,no
APD,Put,APD210319P00220000,2021-02-12 2:46PM EST,220.0,0.74,0.45,1.0,0.04,+5.71%,5,434,39.62%,260.55,0.725,0.725,0.003295454545454545,no
APD,Put,APD210319P00230000,2021-02-12 3:32PM EST,230.0,1.1,0.9,1.2,-0.3,-21.43%,30,443,32.92%,260.55,1.05,1.05,0.004565217391304347,no
APD,Put,APD210319P00240000,2021-02-12 3:32PM EST,240.0,2.2,2.1,2.45,-0.65,-22.81%,25,841,31.15%,260.55,2.2750000000000004,2.2,0.009166666666666668,no
APD,Put,APD210319P00250000,2021-02-12 3:51PM EST,250.0,4.5,4.1,5.3,-1.2,-21.05%,10,846,31.61%,260.55,4.699999999999998,4.5,0.018000000000000002,no
APD,Put,APD210319P00260000,2021-02-12 3:27PM EST,260.0,8.18,8.1,8.7,-1.94,-19.17%,46,390,28.75%,260.55,8.399999999999999,8.18,0.031461538461538464,yes
APD,Put,APD210319P00270000,2021-02-12 3:19PM EST,270.0,14.1,13.8,14.6,-2.32,-14.13%,9,297,28.63%,260.55,14.2,14.1,0.05222222222222222,no
APD,Put,APD210319P00280000,2021-02-05 10:03AM EST,280.0,20.55,21.2,24.0,-8.21,-28.55%,3,214,36.48%,260.55,22.6,20.55,0.07339285714285715,no
APD,Put,APD210319P00290000,2021-02-01 9:53AM EST,290.0,27.73,29.8,32.3,0.0,-,2,105,37.57%,260.55,31.05,27.73,0.0956206896551724,no
APD,Put,APD210319P00300000,2021-02-08 1:13PM EST,300.0,46.91,39.0,41.7,0.0,-,2,77,41.49%,260.55,40.35,40.35,0.1345,no
APD,Put,APD210319P00310000,2021-01-19 11:37AM EST,310.0,29.18,44.5,54.3,0.0,-,1,12,61.32%,260.55,49.4,29.18,0.09412903225806453,no
APD,Put,APD210319P00320000,2020-11-16 12:02AM EST,320.0,20.11,53.5,57.5,0.0,-,-,11,0.00%,260.55,55.5,20.11,0.06284375,no
APD,Put,APD210319P00330000,2020-11-09 11:52AM EST,330.0,27.7,60.6,65.5,0.0,-,10,15,0.00%,260.55,63.05,27.7,0.08393939393939394,no
APD,Put,APD210319P00340000,2020-11-16 12:02AM EST,340.0,34.9,71.7,76.5,0.0,-,-,1,0.00%,260.55,74.1,34.9,0.1026470588235294,no
APD,Put,APD210319P00350000,2020-08-23 11:14PM EST,350.0,69.5,0.0,0.0,0.0,-,-,0,0.00%,260.55,0.0,0.0,0.0,no
ECL,Call,ECL210319C00195000,2021-01-20 9:32AM EST,195.0,25.0,20.9,28.9,0.0,-,7,0,51.51%,219.88,24.9,24.9,0.11324358741131525,no
ECL,Call,ECL210319C00200000,2021-02-11 10:55AM EST,200.0,20.26,19.7,22.6,0.0,-,2,32,37.93%,219.88,21.15,20.26,0.09214116790976898,no
ECL,Call,ECL210319C00210000,2021-02-10 1:26PM EST,210.0,12.08,13.7,14.3,0.48,+4.14%,1,698,32.81%,219.88,14.0,12.08,0.05493905766781882,no
ECL,Call,ECL210319C00220000,2021-02-12 11:52AM EST,220.0,6.64,7.4,9.3,-0.39,-5.55%,9,325,35.49%,219.88,8.350000000000001,6.64,0.030198289976350736,yes
ECL,Call,ECL210319C00230000,2021-02-12 3:59PM EST,230.0,3.9,3.7,4.0,0.2,+5.41%,21,101,29.92%,219.88,3.85,3.85,0.017509550663998546,no
ECL,Call,ECL210319C00240000,2021-02-12 12:04PM EST,240.0,1.34,1.6,1.85,-0.21,-13.55%,8,383,30.15%,219.88,1.725,1.34,0.006094233218118974,no
ECL,Call,ECL210319C00250000,2021-02-02 11:18AM EST,250.0,0.5,0.4,1.45,0.0,-,2,3,35.90%,219.88,0.925,0.5,0.0022739676187011103,no
ECL,Put,ECL210319P00150000,2021-01-29 1:03PM EST,150.0,0.5,0.0,5.0,0.0,-,2,2,98.75%,219.88,2.5,0.5,0.0033333333333333327,no
ECL,Put,ECL210319P00155000,2021-02-01 1:15PM EST,155.0,0.65,0.0,4.1,0.0,-,-,1,87.33%,219.88,2.05,0.65,0.004193548387096774,no
ECL,Put,ECL210319P00165000,2021-02-08 3:09PM EST,165.0,0.45,0.0,0.6,0.0,-,-,1,56.42%,219.88,0.3,0.3,0.0018181818181818184,no
ECL,Put,ECL210319P00170000,2021-02-09 12:13PM EST,170.0,0.5,0.0,2.5,0.0,-,1,4,60.55%,219.88,1.25,0.5,0.0029411764705882357,no
ECL,Put,ECL210319P00175000,2021-02-01 1:02PM EST,175.0,1.6,0.15,1.55,0.0,-,1,7,50.32%,219.88,0.85,0.85,0.004857142857142857,no
ECL,Put,ECL210319P00180000,2021-02-12 12:43PM EST,180.0,0.75,0.35,0.65,-0.62,-45.26%,1,3,42.65%,219.88,0.5,0.5,0.0027777777777777783,no
ECL,Put,ECL210319P00185000,2021-02-05 2:52PM EST,185.0,1.49,0.5,1.8,0.0,-,1,11,49.32%,219.88,1.15,1.15,0.006216216216216216,no
ECL,Put,ECL210319P00190000,2021-02-09 3:56PM EST,190.0,1.6,0.55,1.2,0.0,-,11,32,38.79%,219.88,0.875,0.875,0.0046052631578947355,no
ECL,Put,ECL210319P00195000,2021-02-09 3:44PM EST,195.0,1.85,1.4,1.6,0.0,-,1,51,36.67%,219.88,1.5,1.5,0.007692307692307694,no
ECL,Put,ECL210319P00200000,2021-02-12 11:09AM EST,200.0,2.85,2.05,2.85,0.06,+2.15%,2,146,38.66%,219.88,2.45,2.45,0.01225,no
ECL,Put,ECL210319P00210000,2021-02-12 11:22AM EST,210.0,5.4,3.7,5.4,-0.31,-5.43%,12,78,37.02%,219.88,4.550000000000002,4.550000000000002,0.021666666666666667,yes
ECL,Put,ECL210319P00220000,2021-01-28 11:18AM EST,220.0,8.22,7.6,9.1,-4.88,-37.25%,12,124,34.28%,219.88,8.35,8.22,0.03736363636363637,no
DD,Call,DD210319C00032500,2021-01-29 1:13PM EST,32.5,46.6,36.6,41.5,0.0,-,66,16,118.36%,71.47,39.05,39.05,0.5463830978032741,no
DD,Call,DD210319C00035000,2021-01-29 1:13PM EST,35.0,44.1,34.0,38.9,0.0,-,16,16,224.61%,71.47,36.45,36.45,0.5100041975654122,no
DD,Call,DD210319C00037500,2021-01-28 11:30AM EST,37.5,42.5,31.6,36.5,0.0,-,-,0,98.44%,71.47,34.05,34.05,0.476423674268924,no
DD,Call,DD210319C00045000,2020-12-21 1:31PM EST,45.0,25.6,35.85,36.15,0.0,-,-,2,302.10%,71.47,36.0,25.6,0.35819224849587245,no
DD,Call,DD210319C00047500,2020-12-14 3:08PM EST,47.5,18.91,35.0,37.15,0.0,-,-,5,325.83%,71.47,36.075,18.91,0.264586539806912,no
DD,Call,DD210319C00052500,2021-02-02 12:56PM EST,52.5,21.1,16.6,21.5,0.0,-,-,1,51.17%,71.47,19.05,19.05,0.2665454036658738,no
DD,Call,DD210319C00055000,2021-01-21 3:17PM EST,55.0,26.4,15.5,18.8,0.0,-,5,24,70.22%,71.47,17.15,17.15,0.23996082272282074,no
DD,Call,DD210319C00057500,2021-02-12 10:26AM EST,57.5,11.75,13.45,16.4,-2.25,-16.07%,1,33,67.82%,71.47,14.925,11.75,0.16440464530572269,no
DD,Call,DD210319C00060000,2021-02-08 10:57AM EST,60.0,16.8,9.7,13.7,0.0,-,11,50,81.49%,71.47,11.7,11.7,0.16370505107037914,no
DD,Call,DD210319C00062500,2021-02-11 11:05AM EST,62.5,9.85,8.85,9.75,0.0,-,2,76,45.31%,71.47,9.3,9.3,0.13012452777389116,no
DD,Call,DD210319C00065000,2021-02-11 9:48AM EST,65.0,7.6,7.1,7.6,0.0,-,2,177,42.07%,71.47,7.35,7.35,0.1028403525954946,no
